exposure,source_algorithm,target_algorithm,method,method_role,scope_type,scope_level,n,mean_error_pred_minus_target,median_error_pred_minus_target,error_sd,error_p05,error_p95,mae,rmse,absolute_error_p50,absolute_error_p90,absolute_error_p95,target_iqr,mae_per_target_iqr,note
daily_steps,vs,vsrev,isotonic,headline,bmi_group,<25,2572,-75.8656945558078,-49.18148947951249,1285.4366285647695,-2041.4654088516577,1795.2959534534557,891.7768548759552,1287.4239755862986,644.5171428571425,1930.9136140183336,2575.583844646552,6301.767857142858,0.1415121716781671,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,isotonic,headline,bmi_group,25-<30,2741,60.70227148020798,71.24478458049907,1191.818294445015,-1742.584404761904,1835.800939849624,837.3071082812883,1193.146008017506,610.5471177944837,1804.7461981566812,2293.292619047619,6301.767857142858,0.1328686056456723,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,isotonic,headline,bmi_group,>=30,3246,6.707586592048581,-8.829323502169473,1020.1253044474668,-1457.7708591367614,1422.1984605183145,675.9957664661985,1019.9902118047288,485.8343455564052,1438.16320456754,1905.602226190477,6301.767857142858,0.1072708138082202,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,isotonic,headline,bmi_group,missing,87,26.29038996968652,5.969274376417218,660.2794650614729,-943.9592700561856,736.8072893772902,423.66424055901217,657.0000144426452,300.691358024691,799.9164202464215,1587.011797868798,6301.767857142858,0.0672294267518601,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,overall,all,8646,1.222642136716432,-23.105380333951132,1160.8987460546268,-1681.5517006802725,1763.9741666666655,788.0794895229604,1160.8322529662014,557.3982683982683,1717.2244206773605,2222.904761904761,6301.767857142858,0.1250568899693277,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,age_group,20-39,2757,-422.03298290094705,-446.2530612244882,1130.9333483194412,-2089.240756302521,1316.265789473684,886.6222646678298,1206.9209432421665,682.4714285714272,1824.7344669195136,2377.867647058822,6301.767857142858,0.1406942122856637,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,age_group,40-59,2949,51.9424546150742,7.047619047618355,1199.5513800000422,-1631.0122857142846,1844.641174830374,822.4232722098664,1200.4722386489914,588.831556503198,1734.231804549773,2242.0262692067595,6301.767857142858,0.1305067547478244,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,age_group,60+,2940,347.25768677282565,173.57303822937615,1015.416979879805,-819.4674334140448,1939.987394957985,661.2215826460589,1072.990605462393,419.01066329697585,1513.7015171675205,2029.8049520502595,6301.767857142858,0.104926363146904,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,sex,male,4161,5.2548397254171615,-35.1428571428587,1205.96538507942,-1724.3428571428576,1853.9246467817864,813.2693571991721,1205.8319134111352,573.5714285714303,1773.663265306123,2317.419047619045,6301.767857142858,0.129054159981053,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,sex,female,4485,-2.5182662616299973,-13.761904761904589,1117.585861003418,-1638.360317460316,1685.9502040816328,764.7093581069701,1117.464100074673,544.9160997732424,1658.0950766747376,2100.8449367153653,6301.767857142858,0.1213483859517604,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,bmi_group,<25,2572,-60.779064927642175,-68.90635233911443,1282.4968989572883,-1928.51,1847.8988951386111,891.6488406820229,1283.6872239366987,633.6603174603174,1881.2227799227755,2661.846292465165,6301.767857142858,0.1414918576652052,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,bmi_group,25-<30,2741,77.89874249468266,47.34537815126168,1189.7825191721345,-1702.4307966177112,1897.330049261084,832.5291754329131,1192.113337550686,610.7948051948051,1800.2077922077951,2305.7681940700786,6301.767857142858,0.1321104163634443,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,bmi_group,>=30,3246,-13.95216691357564,-48.325204430946656,1035.3127369939136,-1429.2383333333337,1457.0331632653078,678.3531804755685,1035.2472714357664,494.209670329672,1443.1112528344677,1871.1264367816088,6301.767857142858,0.1076449015345235,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,quantile,fullsample_robustness,bmi_group,missing,87,-15.367821477157468,-3.2833333333310293,667.104579573118,-1054.1453836393496,712.0863711001733,419.74200570164066,663.4375778312138,255.19047619047524,817.7169147925251,1673.2516688918563,6301.767857142858,0.0666070244440813,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,overall,all,8646,4.634681368929269,-18.90098619328307,1156.7147834035077,-1674.0502051229537,1768.7000320584875,786.890891539613,1156.6571739431483,555.4194204854796,1713.459570337362,2227.2356515363554,6301.767857142858,0.1248682765499996,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,age_group,20-39,2757,-417.2018128421238,-444.3936588550105,1129.677893424521,-2070.5406031090506,1294.9078628060822,885.9677006062187,1204.0625445484409,682.3721843980929,1834.512409015723,2392.6509185832983,6301.767857142858,0.1405903423754338,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,age_group,40-59,2949,54.19400298532646,6.710178636756609,1196.6381196113214,-1630.6463769537204,1844.6158945897585,820.4040626249558,1197.661976657644,585.9006024189939,1722.808517964939,2251.350533308152,6301.767857142858,0.1301863352035498,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,age_group,60+,2940,350.5029722169286,184.31821947567437,1006.761839145641,-823.959847919675,1942.6449227019907,660.3653459180792,1065.8691208567575,422.8947049692231,1510.0445257266333,2028.1587861526511,6301.767857142858,0.1047904906826384,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,sex,male,4161,9.677804018810006,-31.12785731400072,1198.60677746768,-1721.627523949539,1858.9467342417556,812.1242292806182,1198.5018144953135,573.5982413655329,1794.4530975115958,2353.444668431206,6301.767857142858,0.1288724446363254,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,sex,female,4485,-0.0441220527326599,-10.136472583636532,1116.5582805513056,-1632.526631879757,1678.735169851613,763.480430371202,1116.433797529527,540.2700431195226,1655.0156273902385,2119.304828604712,6301.767857142858,0.1211533727802779,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,bmi_group,<25,2572,-56.38100609720926,-63.67604640710215,1285.8153734646048,-1927.7249481042993,1861.8500371569392,892.5120707147701,1286.801141241232,636.065380681624,1899.441555744614,2660.0778393689566,6301.767857142858,0.1416288398664408,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,80.40301906239935,47.23463877441009,1186.213402462415,-1698.882674399087,1916.5874066466567,829.9305299605697,1188.7192805911027,613.1085904639267,1810.060175337454,2312.3018492102256,6301.767857142858,0.1316980486705598,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,-10.823432635997143,-42.94492819255788,1022.8918836050742,-1432.1551587779509,1452.4753286746025,676.7148753659027,1022.7915792832548,489.7774191576163,1447.9458923016628,1870.176461736679,6301.767857142858,0.1073849260567203,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vs,vsrev,monotone_spline,fullsample_robustness,bmi_group,missing,87,-1.9357484575317565,-1.6544137952489564,676.9254165054933,-1009.3681839542056,685.7826100495756,419.0980955570471,673.0265803838756,247.090886023698,816.0281830996183,1705.570611256874,6301.767857142858,0.0665048451573811,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,overall,all,8646,0.1029731258022913,114.84618338305904,1514.6868055082032,-2605.2588049229353,2266.963718098154,1190.5012844312082,1514.59921181886,996.6403378378354,2426.9577597342072,2905.546023742759,5482.084523809524,0.217162154151524,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,age_group,20-39,2757,477.4145357289146,584.2488983653166,1359.1111427976434,-1885.753171563144,2496.1280259286254,1160.0749955429228,1440.2908525382102,995.8666300366312,2328.2199593207556,2731.471784746414,5482.084523809524,0.2116120228545439,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,age_group,40-59,2949,-126.57235056362347,-16.035521235527995,1521.0239434782386,-2715.665412774432,2136.841795583518,1190.4039678634515,1526.0242097187995,996.6323809523784,2420.1948484402787,2948.235445443685,5482.084523809524,0.2171444024063012,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,age_group,60+,2940,-320.43527467578406,-218.6687414965986,1537.2690351632657,-2943.5055187955218,2017.5533129521205,1219.1313065479826,1570.0544715186368,997.2257751937988,2493.8375178571455,3054.606187558352,5482.084523809524,0.2223846241795635,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,sex,male,4161,-25.248470586774893,113.1570123939964,1521.1213634061162,-2680.678091931217,2248.424502164502,1198.789169372236,1521.148124533822,997.4374358974346,2456.8052795031035,2972.7102164502166,5482.084523809524,0.218673966839751,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,sex,female,4485,23.62300819559798,115.75456845238114,1508.4811735823996,-2537.595914514229,2271.5054473161067,1182.812122950803,1508.497973569789,996.5968641114996,2398.7266207946336,2843.710711173472,5482.084523809524,0.2157595560253897,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,bmi_group,<25,2572,132.8305969006926,263.23633349455304,1559.208773139071,-2547.487841419589,2452.8815139084636,1244.475568245265,1564.5544846813273,1047.6281494079112,2481.916312151437,2912.181850724639,5482.084523809524,0.2270077308805289,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,bmi_group,25-<30,2741,-46.09604398462286,96.92010682600085,1548.7128097866128,-2755.9299284901663,2242.3600588550016,1208.7150846962056,1549.116252163563,1015.575497835498,2442.7325328407223,3069.753542392569,5482.084523809524,0.2204845765231405,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,bmi_group,>=30,3246,-63.014074345903175,31.866169814537898,1437.7173498551529,-2568.624308147926,2089.528142384748,1129.2593410157683,1438.8763526798589,944.4614739685268,2320.1336530754434,2781.4802743487376,5482.084523809524,0.2059908664507495,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,isotonic,headline,bmi_group,missing,87,-113.2993987843879,216.96399885255417,1666.8067168846453,-3432.6409499431156,2321.3233114404975,1305.966385930119,1661.0681921216085,1063.6739087301594,2639.387842897843,3432.640949943116,5482.084523809524,0.2382244163252334,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,overall,all,8646,0.0076884170449342,94.72101760028544,1534.5101687952567,-2608.0448628328963,2311.3280701754375,1203.424035853386,1534.4214252023348,1003.0298123201842,2472.8210905051674,2965.8964285714233,5482.084523809524,0.2195194237934006,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,age_group,20-39,2757,582.6558941087897,670.714285714279,1343.3547322327704,-1682.852295918368,2641.294693877551,1180.8596842684387,1464.0475657573863,1021.1212355212338,2354.6533936651585,2784.669966362123,5482.084523809524,0.2154034070689326,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,age_group,40-59,2949,-64.37343650169632,15.510928961748505,1519.9643558938765,-2633.9576320939327,2203.0362020905914,1186.7217324001465,1521.0694156549428,975.9842826019304,2451.59642857143,2967.3118326118324,5482.084523809524,0.2164727171290471,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,age_group,60+,2940,-481.7954291702926,-380.3777268419845,1536.8561361297143,-3025.965122265121,1888.486479591836,1241.337304630019,1610.357178476901,1017.3024801587304,2563.6729657477026,3116.4995166487647,5482.084523809524,0.2264352727942633,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,sex,male,4161,-2.1581407472974536,99.57142857142937,1514.228881175679,-2587.120879120878,2272.6942355889732,1188.6479754727427,1514.0484534369168,987.3174603174592,2439.0257142857117,2963.209235209235,5482.084523809524,0.2168240876823887,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,sex,female,4485,2.017056344097036,86.99428571428598,1553.255530774619,-2618.67787755102,2345.193166695536,1217.1326617717482,1553.0836697889276,1014.190476190477,2498.946666666667,2965.9123809523753,5482.084523809524,0.2220200466602724,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,bmi_group,<25,2572,176.33743547763686,290.38444316048026,1595.3218911584063,-2558.7511022927706,2581.584201680668,1275.0303647138512,1604.7296672755335,1079.2025719941448,2567.5438818565403,3004.199323089699,5482.084523809524,0.232581303549079,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,bmi_group,25-<30,2741,-17.489067778654917,107.8809523809523,1560.0257433882568,-2728.903571428571,2289.626447876447,1222.8779375130512,1559.839192696942,1029.6428571428569,2506.166666666666,3005.228051948052,5482.084523809524,0.223068055992553,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,bmi_group,>=30,3246,-113.60666583906132,-25.933043055136295,1444.1355290543283,-2569.897869674185,2080.693270466714,1127.99117840367,1448.375437963089,922.8558124862848,2310.62385444744,2823.5248822605963,5482.084523809524,0.2057595379101933,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,quantile,fullsample_robustness,bmi_group,missing,87,-422.6280218370737,-76.14285714285597,1667.6455572213888,-3736.024189307624,2097.345137207426,1288.026714054729,1711.04943024989,961.2589285714282,2479.8415602415607,3736.024189307625,5482.084523809524,0.2349519983613228,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,overall,all,8646,6.518407799798161,101.89058712850785,1535.6485706350536,-2596.3326321980435,2314.926264168484,1204.8010461284196,1535.5735963530894,1006.0044417293802,2469.554293055723,2975.0978718654505,5482.084523809524,0.2197706074935156,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,age_group,20-39,2757,592.0961905943582,683.1612978360936,1342.5092421520062,-1676.4737383532304,2655.370533667456,1183.3205946243552,1467.056657086874,1021.7873076631076,2366.0485866394592,2818.969481117469,5482.084523809524,0.2158523075456087,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,age_group,40-59,2949,-55.65718225599571,27.0823716129089,1519.296406404798,-2624.574078711404,2229.043419713029,1186.4926731030766,1520.0580796702268,978.4350997973652,2447.5169257390376,2990.448138710015,5482.084523809524,0.2164309338810737,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,age_group,60+,2940,-480.2442221628093,-376.3399041005859,1539.0378745766352,-3043.3595887591855,1895.8977993549229,1243.3088681857128,1611.975940658397,1017.0283141651372,2555.999467869536,3114.085037417706,5482.084523809524,0.2267949103640839,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,sex,male,4161,5.496020055795649,110.20274168495234,1514.4141458366632,-2577.9554658801326,2272.5123737607664,1188.918061885187,1514.2421317926048,990.4665605281116,2445.31291296366,2964.3057833066123,5482.084523809524,0.2168733547834834,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,sex,female,4485,7.466937432528251,89.66521216074761,1555.2578863718973,-2616.569087162445,2355.965585434405,1219.5366308410378,1555.1024189514458,1013.9407355916228,2489.6025562240698,2976.1523604272734,5482.084523809524,0.2224585603422211,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,bmi_group,<25,2572,182.3671360139193,299.26338197550467,1595.6515248477567,-2543.9044462080083,2581.801492637371,1275.4252912768247,1605.7308708367862,1082.9468472880908,2561.370956513677,3023.2064882322175,5482.084523809524,0.2326533430372077,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,-9.902030834330152,117.77245654048784,1561.449377427956,-2727.712411771412,2312.2640283651863,1224.8290973972553,1561.1959219730616,1023.0416576133756,2498.399065584872,3024.8845679468286,5482.084523809524,0.223423971680414,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,-106.86644937548702,-15.44301144635483,1445.7326680575088,-2565.057536368725,2075.876643485271,1129.4288883421823,1449.454887906163,927.006055537452,2316.594754194271,2824.324544156432,5482.084523809524,0.2060217939794437,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,acti,monotone_spline,fullsample_robustness,bmi_group,missing,87,-444.36964139098507,-151.41341639873622,1663.8582965124738,-3747.1077717819785,2099.506044360935,1298.0835418128945,1712.9120930723604,982.6246910600958,2514.527957398992,3747.1077717819785,5482.084523809524,0.2367864880913676,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,overall,all,8646,0.5331562410332388,97.36429422227047,1049.6884898422231,-1829.90875189557,1426.2003699412594,721.9521783958032,1049.627919788329,505.90857379443867,1593.420398337057,2067.080210601424,1919.4027944454592,0.3761337539390134,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,age_group,20-39,2757,140.7362655391027,243.41608411304924,1076.550730346058,-1735.0165663029882,1606.8597302689643,792.700128459579,1085.5172964739727,597.7384077295924,1645.3150035012395,2158.0901534108893,1919.4027944454592,0.4129931094992494,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,age_group,40-59,2949,-92.40267312073402,50.49848590562851,1150.2220674047353,-1951.4573124580568,1405.6494833499949,785.8268466828298,1153.7332568786626,562.0169193363772,1691.3727573259848,2127.558169033739,1919.4027944454592,0.4094121614061031,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,age_group,60+,2940,-37.72269802662863,61.105434563795086,893.6578189997714,-1632.8184581586577,1177.0632252683831,591.537724278704,894.3017714889829,383.0532233347825,1353.8669761468805,1854.8415051243687,1919.4027944454592,0.3081884250614561,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,sex,male,4161,-213.4535760628224,-45.34109343588853,1097.0503931636172,-2069.7362897015905,1238.931474280197,736.5880397652999,1117.4939624960214,484.46766581446127,1651.938568367535,2169.528357601944,1919.4027944454592,0.3837589701843222,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,sex,female,4485,199.06131524133275,245.90817535904796,962.2112824378328,-1468.3170330672776,1560.5609294573435,708.3736233994875,982.4813110691854,526.7108766800013,1527.7312052516756,1969.2605891784171,1919.4027944454592,0.3690593894358406,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,bmi_group,<25,2572,-44.33461138754719,68.27971607153381,1112.3143590430243,-1935.4322510462605,1442.5316464266732,764.6206026469815,1112.981467883622,537.8490772338272,1655.7184829464118,2218.6696755668677,1919.4027944454592,0.3983638061066231,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,bmi_group,25-<30,2741,-102.33911989011028,41.24260206322833,1124.3137233992152,-2063.7853022699596,1386.534471913914,761.1967618503986,1128.75748893991,519.6616421154908,1665.0914611710914,2197.897930795757,1919.4027944454592,0.3965800008488152,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,bmi_group,>=30,3246,119.9664228430436,159.66125181381432,920.3605104610492,-1508.906684592189,1441.6107569815358,661.4142024299767,928.0056334611052,477.621438760146,1463.0059383339403,1854.9257678705476,1919.4027944454592,0.3445937477761503,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,isotonic,headline,bmi_group,missing,87,111.94032665537344,70.41274048617561,767.3205504821464,-1156.8616960433585,1230.0210059165051,482.79906991299066,771.0667080149958,341.42952831224045,1296.872825108636,1663.6278298188247,1919.4027944454592,0.2515360878446973,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,overall,all,8646,0.5862324114998594,-3.9971863430270105,1168.2805008732223,-1801.8112678269456,1792.4616234995578,773.5866804882893,1168.2130841037729,512.9540716607924,1796.6938853855213,2395.78840356834,1919.4027944454592,0.4030350912934815,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,age_group,20-39,2757,210.13683129643704,145.7399684234628,1211.6071280916697,-1656.9788554176705,2191.0462167232345,860.786202199195,1229.4782880759944,605.8386092432036,1941.4957417542648,2545.9279435061703,1919.4027944454592,0.4484656397761927,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,age_group,40-59,2949,-46.12203528612043,-46.17990676177624,1309.1021513426474,-2031.356491590036,1895.4361565101108,864.684653246716,1309.6925425918248,584.3972837820434,1952.8172410652528,2566.5438428266484,1919.4027944454592,0.4504967147849416,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,age_group,60+,2940,-149.06965863798638,-36.86901285716034,923.7926199967676,-1697.157921059867,1143.597740382239,600.438040004763,935.587675327895,357.69900517185226,1458.2685652989412,1956.5010384999464,1919.4027944454592,0.3128254484896889,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,sex,male,4161,-167.0455162632121,-125.83095724278576,1226.433019354372,-2029.485153722835,1669.717842266658,813.4683387294539,1237.6108720994916,544.311073657218,1882.5198892119645,2478.3739221610144,1919.4027944454592,0.4238132512276953,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,sex,female,4485,156.10812900803865,97.46235083119292,1088.907166613575,-1502.3620816872367,1893.1886073949256,736.5861052504999,1099.9200839727,479.6785973580859,1698.2842127338856,2342.801305835716,1919.4027944454592,0.3837579623110371,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,bmi_group,<25,2572,6.419632324378995,-15.878050442593732,1306.3967047235594,-1909.970935105634,1957.8168550439336,857.4047574492672,1306.158490894293,570.9545935598644,1942.752180556603,2698.3185311351444,1919.4027944454592,0.4467039226630815,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,bmi_group,25-<30,2741,-68.58702055883906,-46.17990676177624,1223.650597753074,-1924.0623743815668,1885.2762092184155,824.4918989808749,1225.3483980887163,554.9455546704048,1913.9111760323503,2524.49659971914,1919.4027944454592,0.429556475257233,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,bmi_group,>=30,3246,53.61282908723104,39.56375877828124,999.614137957439,-1491.6750954874906,1615.198702082184,673.6443689910598,1000.897060878318,448.9954724592732,1562.5371129410214,2096.4825787847585,1919.4027944454592,0.3509656081258777,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,quantile,fullsample_robustness,bmi_group,missing,87,29.046565817826355,21.0557954002511,715.048529988838,-1062.8591674509278,1026.5918683537736,420.729729777876,711.5203131997156,179.1135044175361,1054.219113840339,1545.4832237998496,1919.4027944454592,0.2191982480151751,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,overall,all,8646,5.667751023081681,-4.616493383359966,1191.7056204277587,-1804.1616418558344,1793.1211277711395,777.8182626292928,1191.6501804610714,513.4168529010233,1799.4036548308384,2403.9910097018587,1919.4027944454592,0.4052397260649059,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,age_group,20-39,2757,214.3837442982388,146.68165212313215,1226.330589934743,-1656.075869051346,2204.5000909421747,864.0525573196182,1244.70945454166,606.9705412497519,1937.8809179346176,2544.164379332536,1919.4027944454592,0.4501673957233423,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,age_group,40-59,2949,-36.55688131070875,-44.78993260133166,1350.589775018925,-2023.298165058732,1906.1555572661707,872.6694199185138,1350.8555066171932,583.8979871655665,1956.2740307801737,2573.625598189781,1919.4027944454592,0.4546567413801434,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,age_group,60+,2940,-147.70284513585037,-38.3583140890089,933.416207336566,-1698.686230438237,1143.888576219573,601.8100948377489,944.873323606269,359.00086133936327,1460.5330834710371,1958.6314631629064,1919.4027944454592,0.3135402827271696,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,sex,male,4161,-159.6787595865696,-127.36156352840452,1259.76031425175,-2026.924655262972,1675.7170649377565,819.6021970304866,1269.6897092888414,546.0987981773942,1886.1713626846172,2478.9301672701076,1919.4027944454592,0.4270089631016091,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,sex,female,4485,159.06949698668458,98.66782502207776,1103.0832647406198,-1498.410248005513,1894.0031739045455,739.0528331881852,1114.3717921343425,481.5832833885224,1697.4579691484948,2340.560353091815,1919.4027944454592,0.3850431161853691,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,bmi_group,<25,2572,12.102812211151187,-19.019774706666908,1336.4584320365934,-1909.7357039412816,1953.786982574228,862.1511879086469,1336.253407958688,572.3810383774644,1927.431507943158,2683.6077003746877,1919.4027944454592,0.4491767910329283,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,bmi_group,25-<30,2741,-61.034359783356784,-47.849418361129096,1250.8613026175472,-1923.917252401856,1911.08664460864,830.9028820967321,1252.12154289761,552.558441818449,1916.3490534206665,2519.179106193551,1919.4027944454592,0.432896567881048,Full-sample source->target 5-fold OOF residual; aggregate row only.
daily_steps,vsrev,adept,monotone_spline,fullsample_robustness,bmi_group,>=30,3246,56.28764449721087,38.143784327456075,1013.5421789499392,-1490.6676693232891,1623.6064943559804,675.7425059119727,1014.94806544257,450.2568527697367,1561.0442810178588,2091.812722516829,1919.4027944454592,0.3520587277811083,Full-sample source->target 5-fold OOF residual; aggregate row only.
