scope,method,source_algorithm,target_algorithm,train_cycle,test_cycle,n_train,n_test,n_covered,coverage_pct,train_source_p05,train_source_p95,complete_test_cycle_target_iqr,transport_all_test_E,transport_release_domain_mae,transport_release_domain_abs_error_p95,transport_release_domain_E,transport_delta_E_domain_minus_all_test,within_test_oof_all_test_E,within_test_oof_release_domain_mae,within_test_oof_release_domain_abs_error_p95,within_test_oof_release_domain_E,within_test_oof_delta_E_domain_minus_all_test,transport_penalty_E_on_same_covered_test,range_rule,fit_rule,comparison_rule,interpretation
cross_cycle_training_range_applied_to_test_cycle,isotonic,adept,vs,2011-2012_G,2013-2014_H,4284,4362,3976,91.1508482347547,386.15126562906397,5587.881138403475,5573.696428571429,0.3322363332067393,1873.8277081262008,4729.147658021542,0.3361912031162547,0.003954869909515435,0.3339695062126964,1880.5163914966888,4787.437228386503,0.3373912475492814,0.0034217413365850158,-0.0012000444330266813,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,adept,vsrev,2011-2012_G,2013-2014_H,4284,4362,3976,91.1508482347547,386.15126562906397,5587.881138403475,6282.214285714286,0.35104188795775604,2232.100653946813,5915.616015280156,0.35530476237058567,0.004262874412829631,0.3537327312325915,2245.7089502670824,5847.273689668173,0.3574709247619601,0.0037381935293685498,-0.0021661623913744044,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,oak,acti,2011-2012_G,2013-2014_H,4284,4362,3925,89.98165978908757,3110.903571428572,20710.988214285724,5495.6785714285725,0.16591983934743235,895.430819080063,2263.6217823675647,0.16293362274411557,-0.0029862166033167714,0.1656628640626187,893.810495918452,2254.1608179054992,0.16263878687616018,-0.003024077186458529,0.0002948358679553953,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,oak,adept,2011-2012_G,2013-2014_H,4284,4362,3925,89.98165978908757,3110.903571428572,20710.988214285724,1849.3392494134814,0.37131851670976707,672.4027841142344,1786.617291352018,0.3635908253866818,-0.007727691323085262,0.3635545924148948,657.4261268548262,1789.9473051702412,0.3554924425376951,-0.00806214987719972,0.00809838284898673,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,oak,scrf,2011-2012_G,2013-2014_H,4284,4362,3925,89.98165978908757,3110.903571428572,20710.988214285724,7497.928571428572,0.1838919157598777,1352.4593058697706,3654.27569836294,0.18037772605935723,-0.003514189700520476,0.1832781773376262,1340.8706656582192,3615.175879092601,0.17883214715697734,-0.004446030180648847,0.001545578902379885,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,oak,scssl,2011-2012_G,2013-2014_H,4284,4362,3925,89.98165978908757,3110.903571428572,20710.988214285724,5772.830357142857,0.3119006968452754,1765.0791809052048,4497.733208570044,0.3057562879396294,-0.006144408905645993,0.3127793964959904,1771.5653181670655,4508.676985133728,0.3068798507087718,-0.00589954578721863,-0.0011235627691423833,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,oak,vs,2011-2012_G,2013-2014_H,4284,4362,3925,89.98165978908757,3110.903571428572,20710.988214285724,5573.696428571429,0.1510449469804421,836.6142168103717,2206.259873873873,0.1501004275227097,-0.0009445194577324123,0.15154441721963718,840.6112833482724,2205.9933920265735,0.150817557813016,-0.0007268594066211775,-0.000717130290306317,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,oak,vsrev,2011-2012_G,2013-2014_H,4284,4362,3925,89.98165978908757,3110.903571428572,20710.988214285724,6282.214285714286,0.14116240952002482,877.292205828228,2402.2778970254762,0.13964697253692615,-0.001515436983098667,0.14083263167479904,876.3017310867102,2393.3698518518504,0.13948930922006506,-0.0013433224547339806,0.00015766331686109525,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scrf,acti,2011-2012_G,2013-2014_H,4284,4362,3903,89.47730398899587,2234.65,21836.312857142857,5495.6785714285725,0.2049303155425789,1100.9151139343887,2716.9709467120138,0.20032378160868525,-0.004606533933893653,0.20302737522910402,1086.356707330994,2771.552568340749,0.19767471718212248,-0.00535265804698154,0.002649064426562764,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scrf,adept,2011-2012_G,2013-2014_H,4284,4362,3903,89.47730398899587,2234.65,21836.312857142857,1849.3392494134814,0.38457396442632974,693.2305445801089,1840.2650883254962,0.37485309674791534,-0.009720867678414402,0.37240051919523226,664.6828021872063,1864.6985015069336,0.359416371224485,-0.012984147970747262,0.015436725523430339,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
