exposure,source_algorithm,target_algorithm,method,group_type,grid_definition,grid_role,curve_estimator,minimum_level_n,n_groups_compared,group_levels,group_ns,group_source_p05,group_source_p95,original_source_p05,original_source_p95,common_support_low,common_support_high,common_support_width,grid_n,grid_min,grid_max,pooled_observations_within_common_support,target_iqr,p95_between_subgroup_spread_predicted_target,p95_between_subgroup_spread_predicted_target_over_target_iqr,max_between_subgroup_spread_predicted_target,max_between_subgroup_spread_predicted_target_over_target_iqr,support_rule
daily_steps,acti,adept,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,5266.464285714286,19321.357142857145,6493,1919.4027944454594,473.3829961683273,0.24663035686842052,543.9520503726603,0.283396508511292,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,adept,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,7232.219047619048,16895.54166666666,6493,1919.4027944454594,528.1961377173898,0.2751877507138842,543.9520503726603,0.283396508511292,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,adept,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5266.464285714286,19321.357142857145,7589,1919.4027944454594,627.3309929838033,0.326836552910744,714.8470285911394,0.3724320036731363,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,adept,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5338.428571428572,18352.74285714286,7589,1919.4027944454594,633.9186690957445,0.3302687017702774,808.9896677580973,0.4214798843156968,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,adept,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5266.464285714286,19321.357142857145,7404,1919.4027944454594,577.2258099531346,0.3007319837313786,691.1359074570855,0.36007861896270904,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,adept,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5854.95,18420.785714285714,7404,1919.4027944454594,577.2258099531346,0.3007319837313786,691.1359074570855,0.36007861896270904,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,oak,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,5266.464285714286,19321.357142857145,6493,6887.578571428576,1668.4306058673392,0.24223761494183352,2028.7322504915683,0.2945494166712326,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,oak,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,7232.219047619048,16895.54166666666,6493,6887.578571428576,1641.0100691802154,0.2382564572094381,1854.9971536796547,0.26932500797517633,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,oak,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5266.464285714286,19321.357142857145,7589,6887.578571428576,578.676241622572,0.0840173706363319,1044.1002673551302,0.15159177590892728,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,oak,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5338.428571428572,18352.74285714286,7589,6887.578571428576,479.11153113553155,0.06956167921234435,1044.1002673551302,0.15159177590892728,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,oak,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5266.464285714286,19321.357142857145,7404,6887.578571428576,871.3318457003679,0.12650771772170755,1510.8951046176044,0.21936520780832625,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,oak,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5854.95,18420.785714285714,7404,6887.578571428576,873.7249675324638,0.12685517246320743,1510.8951046176044,0.21936520780832625,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,scrf,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,5266.464285714286,19321.357142857145,6493,7482.482142857143,2322.907772657458,0.3104461498615042,2701.3219047619095,0.3610194923539671,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,scrf,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,7232.219047619048,16895.54166666666,6493,7482.482142857143,1841.9659698025544,0.2461704464688786,2028.2697669792578,0.2710691089206896,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,scrf,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5266.464285714286,19321.357142857145,7589,7482.482142857143,1133.314476827516,0.15146236973106444,1214.5514083617454,0.16231931933458327,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,scrf,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5338.428571428572,18352.74285714286,7589,7482.482142857143,934.1728806005176,0.12484799332161306,1173.71784969898,0.15686209833717057,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,scrf,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5266.464285714286,19321.357142857145,7404,7482.482142857143,937.7610216773319,0.1253275321976583,1795.4229068941022,0.23995017597309362,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,scrf,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5854.95,18420.785714285714,7404,7482.482142857143,797.4222354497397,0.10657188620369344,937.7610216773319,0.1253275321976583,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,scssl,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,5266.464285714286,19321.357142857145,6493,5813.0,1008.3035714285688,0.17345666117814706,1414.572777732239,0.24334642658390487,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,scssl,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,7232.219047619048,16895.54166666666,6493,5813.0,985.7645209774437,0.16957930861473314,1288.4256899641568,0.2216455685470767,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,scssl,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5266.464285714286,19321.357142857145,7589,5813.0,1502.41729665998,0.25845816216411144,1927.2489417989418,0.3315411907447001,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,scssl,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5338.428571428572,18352.74285714286,7589,5813.0,1640.8875781625775,0.282278957192943,1754.0610974991177,0.3017479954411006,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,scssl,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5266.464285714286,19321.357142857145,7404,5813.0,1330.714616139875,0.2289204569309952,1784.605310457513,0.30700246180242785,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,scssl,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5854.95,18420.785714285714,7404,5813.0,1330.714616139875,0.2289204569309952,1596.749356833643,0.27468593786919715,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,vs,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,5266.464285714286,19321.357142857145,6493,5559.857142857143,1080.2567446811672,0.19429577360076491,1520.0895000000019,0.2734044168657985,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,vs,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,7232.219047619048,16895.54166666666,6493,5559.857142857143,1080.2567446811672,0.19429577360076491,1520.0895000000019,0.2734044168657985,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,vs,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5266.464285714286,19321.357142857145,7589,5559.857142857143,422.7958013937314,0.07604436418603046,578.3012962133653,0.10401369699872959,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,vs,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5338.428571428572,18352.74285714286,7589,5559.857142857143,387.37001287001294,0.06967265577455974,537.0856374807995,0.09660061826782795,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,vs,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5266.464285714286,19321.357142857145,7404,5559.857142857143,818.3632971014486,0.14719142526041623,946.6465217391269,0.17026454051167522,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,vs,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5854.95,18420.785714285714,7404,5559.857142857143,818.3632971014486,0.14719142526041623,946.6465217391269,0.17026454051167522,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,vsrev,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,5266.464285714286,19321.357142857145,6493,6301.767857142858,2258.9811755697247,0.35846785009848303,2719.7079761904733,0.4315785725283055,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,vsrev,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,7232.21904762|6817.45714286|3832.7,19994.3333333|19913.5142857|16895.5416667,5266.464285714286,19321.357142857145,7232.219047619048,16895.54166666666,9663.322619047613,101,7232.219047619048,16895.54166666666,6493,6301.767857142858,2109.910864435864,0.33481253392162735,2719.7079761904733,0.4315785725283055,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,vsrev,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5266.464285714286,19321.357142857145,7589,6301.767857142858,552.6859863945556,0.08770332372178756,967.2227772227725,0.1534843553664795,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,vsrev,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,5338.42857143|5260.77142857,20114.7142857|18352.7428571,5266.464285714286,19321.357142857145,5338.428571428572,18352.74285714286,13014.314285714288,101,5338.428571428572,18352.74285714286,7589,6301.767857142858,525.2961471861472,0.08335694984237485,766.2686868686833,0.1215958290180654,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,acti,vsrev,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5266.464285714286,19321.357142857145,7404,6301.767857142858,1090.2594543650812,0.17300850794262534,1721.2796428571419,0.27314234384342245,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,acti,vsrev,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,5854.95|5615|5014.8,19920.9821429|19757.2857143|18420.7857143,5266.464285714286,19321.357142857145,5854.95,18420.785714285714,12565.835714285713,101,5854.95,18420.785714285714,7404,6301.767857142858,1090.2594543650812,0.17300850794262534,1579.9946428571384,0.2507224446654701,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,acti,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,1029.03660132|746.446374811|194.0839631,5580.04080694|5694.62871501|4606.01999067,388.4465352624406,5454.949972321798,1029.0366013184553,4606.019990668242,3576.9833893497866,101,388.4465352624406,5454.949972321798,6334,5482.084523809524,1541.3530564472949,0.28116185544986855,1541.5739245609602,0.2812021445247097,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,acti,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,1029.03660132|746.446374811|194.0839631,5580.04080694|5694.62871501|4606.01999067,388.4465352624406,5454.949972321798,1029.0366013184553,4606.019990668242,3576.9833893497866,101,1029.0366013184553,4606.019990668242,6334,5482.084523809524,1541.3530564472949,0.28116185544986855,1541.3530564472949,0.28116185544986855,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,acti,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,447.23006988|352.723322263,5882.83104018|4828.73792525,388.4465352624406,5454.949972321798,447.2300698801541,4828.737925247264,4381.50785536711,101,388.4465352624406,5454.949972321798,7439,5482.084523809524,1316.688304831323,0.240180226903242,1504.9072631976724,0.2745136921296328,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,acti,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,447.23006988|352.723322263,5882.83104018|4828.73792525,388.4465352624406,5454.949972321798,447.2300698801541,4828.737925247264,4381.50785536711,101,447.2300698801541,4828.737925247264,7439,5482.084523809524,1303.3726434676455,0.2377512856299279,1466.7542870188008,0.2675541175347561,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,acti,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,529.387446604|473.172429197|361.727007879,5597.13047737|5758.73827036|4816.87870666,388.4465352624406,5454.949972321798,529.3874466040392,4816.8787066625155,4287.491260058477,101,388.4465352624406,5454.949972321798,7256,5482.084523809524,898.7959647495372,0.16395149707121992,989.8734836592012,0.18056516264206263,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,acti,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,529.387446604|473.172429197|361.727007879,5597.13047737|5758.73827036|4816.87870666,388.4465352624406,5454.949972321798,529.3874466040392,4816.8787066625155,4287.491260058477,101,529.3874466040392,4816.8787066625155,7256,5482.084523809524,898.7959647495372,0.16395149707121992,989.8734836592012,0.18056516264206263,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,oak,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,1029.03660132|746.446374811|194.0839631,5580.04080694|5694.62871501|4606.01999067,388.4465352624406,5454.949972321798,1029.0366013184553,4606.019990668242,3576.9833893497866,101,388.4465352624406,5454.949972321798,6334,6887.578571428576,2952.7240947327064,0.4287027819880495,2952.7240947327064,0.4287027819880495,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,oak,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,1029.03660132|746.446374811|194.0839631,5580.04080694|5694.62871501|4606.01999067,388.4465352624406,5454.949972321798,1029.0366013184553,4606.019990668242,3576.9833893497866,101,1029.0366013184553,4606.019990668242,6334,6887.578571428576,2522.172473023693,0.3661914629164892,2952.7240947327064,0.4287027819880495,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,oak,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,447.23006988|352.723322263,5882.83104018|4828.73792525,388.4465352624406,5454.949972321798,447.2300698801541,4828.737925247264,4381.50785536711,101,388.4465352624406,5454.949972321798,7439,6887.578571428576,1807.7913584353792,0.26247125019154866,1979.0660375765801,0.2873384335368962,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,oak,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,447.23006988|352.723322263,5882.83104018|4828.73792525,388.4465352624406,5454.949972321798,447.2300698801541,4828.737925247264,4381.50785536711,101,447.2300698801541,4828.737925247264,7439,6887.578571428576,1687.148848717201,0.2449552961494948,1979.0660375765801,0.2873384335368962,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,oak,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,529.387446604|473.172429197|361.727007879,5597.13047737|5758.73827036|4816.87870666,388.4465352624406,5454.949972321798,529.3874466040392,4816.8787066625155,4287.491260058477,101,388.4465352624406,5454.949972321798,7256,6887.578571428576,1193.2402504948986,0.17324524695003293,1368.0045705782313,0.19861908744722878,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,oak,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,529.387446604|473.172429197|361.727007879,5597.13047737|5758.73827036|4816.87870666,388.4465352624406,5454.949972321798,529.3874466040392,4816.8787066625155,4287.491260058477,101,529.3874466040392,4816.8787066625155,7256,6887.578571428576,1193.2402504948986,0.17324524695003293,1368.0045705782313,0.19861908744722878,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,scrf,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,1029.03660132|746.446374811|194.0839631,5580.04080694|5694.62871501|4606.01999067,388.4465352624406,5454.949972321798,1029.0366013184553,4606.019990668242,3576.9833893497866,101,388.4465352624406,5454.949972321798,6334,7482.482142857143,3273.650719262405,0.43750865779044545,3273.650719262405,0.43750865779044545,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,scrf,isotonic,age_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,20-39|40-59|60+,2757|2949|2940,1029.03660132|746.446374811|194.0839631,5580.04080694|5694.62871501|4606.01999067,388.4465352624406,5454.949972321798,1029.0366013184553,4606.019990668242,3576.9833893497866,101,1029.0366013184553,4606.019990668242,6334,7482.482142857143,2676.264055894864,0.3576706238383281,3273.650719262405,0.43750865779044545,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,scrf,isotonic,sex,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,2,male|female,4161|4485,447.23006988|352.723322263,5882.83104018|4828.73792525,388.4465352624406,5454.949972321798,447.2300698801541,4828.737925247264,4381.50785536711,101,388.4465352624406,5454.949972321798,7439,7482.482142857143,1556.3039845376152,0.20799301018356314,2101.6295710448667,0.2808733159558696,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,scrf,isotonic,sex,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,2,male|female,4161|4485,447.23006988|352.723322263,5882.83104018|4828.73792525,388.4465352624406,5454.949972321798,447.2300698801541,4828.737925247264,4381.50785536711,101,447.2300698801541,4828.737925247264,7439,7482.482142857143,1274.0306603330991,0.1702684531695545,2101.6295710448667,0.2808733159558696,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,scrf,isotonic,bmi_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,<25|25-<30|>=30,2572|2741|3246,529.387446604|473.172429197|361.727007879,5597.13047737|5758.73827036|4816.87870666,388.4465352624406,5454.949972321798,529.3874466040392,4816.8787066625155,4287.491260058477,101,388.4465352624406,5454.949972321798,7256,7482.482142857143,1440.9936404220753,0.19258230262502707,2069.2835352891125,0.2765504141248733,pooled source P05-P95; may extend beyond a subgroup's own support
daily_steps,adept,scrf,isotonic,bmi_group,common_support_linear,common_support_linear,full-resample subgroup isotonic; same fitted subgroup curve as original-grid H,200,3,<25|25-<30|>=30,2572|2741|3246,529.387446604|473.172429197|361.727007879,5597.13047737|5758.73827036|4816.87870666,388.4465352624406,5454.949972321798,529.3874466040392,4816.8787066625155,4287.491260058477,101,529.3874466040392,4816.8787066625155,7256,7482.482142857143,1459.460749944803,0.19505034854483677,2069.2835352891125,0.2765504141248733,intersection of eligible subgroup source P05-P95; 101-point equally spaced grid
daily_steps,adept,scssl,isotonic,age_group,original_grid_stage3,complete_sample_reference,full-resample subgroup isotonic; complete-sample reference,200,3,20-39|40-59|60+,2757|2949|2940,1029.03660132|746.446374811|194.0839631,5580.04080694|5694.62871501|4606.01999067,388.4465352624406,5454.949972321798,1029.0366013184553,4606.019990668242,3576.9833893497866,101,388.4465352624406,5454.949972321798,6334,5813.0,1628.9188822751348,0.2802200038319516,2237.9429937313143,0.38498933317242634,pooled source P05-P95; may extend beyond a subgroup's own support
