exposure,source_algorithm,target_algorithm,method,group_type,group_level,source_input,predicted_target_full_sample,predicted_target_subgroup,subgroup_minus_full,subgroup_minus_full_over_target_iqr,target_iqr
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,15098.185714285715,3381.744690368582,3331.877413349205,-49.86727701937616,-0.0259806212451532,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,15296.045714285714,3551.8003404263054,3658.351114977046,106.5507745507407,0.0555124619277865,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,15493.905714285716,3572.4450060987783,3658.351114977046,85.90610887826779,0.0447566863645664,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,15691.765714285715,3572.4450060987783,3658.351114977046,85.90610887826779,0.0447566863645664,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,15889.625714285714,3572.4450060987783,3658.351114977046,85.90610887826779,0.0447566863645664,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,16087.485714285714,3589.458958762516,3766.14549151244,176.68653274992403,0.0920528683511535,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,16285.345714285717,3589.458958762516,3766.14549151244,176.68653274992403,0.0920528683511535,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,16483.205714285716,3589.458958762516,3766.14549151244,176.68653274992403,0.0920528683511535,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,16681.065714285716,3589.458958762516,3766.14549151244,176.68653274992403,0.0920528683511535,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,16878.925714285717,3589.458958762516,3766.14549151244,176.68653274992403,0.0920528683511535,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,17076.785714285717,3589.458958762516,3766.14549151244,176.68653274992403,0.0920528683511535,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,17274.645714285714,3781.589094313471,3839.303581842631,57.71448752916013,0.0300689817146143,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,17472.505714285715,3781.589094313471,3839.303581842631,57.71448752916013,0.0300689817146143,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,17670.365714285716,3781.589094313471,4092.338758392943,310.74966407947204,0.1618991412218151,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,17868.225714285716,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,18066.085714285717,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,18263.945714285717,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,18461.80571428571,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,18659.665714285715,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,18857.525714285715,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,19055.385714285716,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,19253.245714285717,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,19451.105714285713,4168.7698627716145,4285.3191298037655,116.54926703215096,0.0607216303786947,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,19648.96571428571,4204.975440402279,4285.3191298037655,80.3436894014867,0.041858691481534,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,19846.825714285715,4204.975440402279,4285.3191298037655,80.3436894014867,0.041858691481534,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,20044.685714285715,4204.975440402279,4285.3191298037655,80.3436894014867,0.041858691481534,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,20242.545714285716,4204.975440402279,4285.3191298037655,80.3436894014867,0.041858691481534,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,20440.405714285716,4204.975440402279,4285.3191298037655,80.3436894014867,0.041858691481534,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,20638.265714285713,4304.369166359923,4581.431750601301,277.0625842413783,0.1443483280545214,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,20836.12571428571,4304.369166359923,4581.431750601301,277.0625842413783,0.1443483280545214,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,21033.98571428571,4462.7752404860885,4581.431750601301,118.65651011521275,0.0618194943023901,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,21231.845714285715,4462.7752404860885,4581.431750601301,118.65651011521275,0.0618194943023901,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,21429.705714285716,4462.7752404860885,4581.431750601301,118.65651011521275,0.0618194943023901,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,21627.565714285716,4462.7752404860885,4581.431750601301,118.65651011521275,0.0618194943023901,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,21825.425714285717,4462.7752404860885,4581.431750601301,118.65651011521275,0.0618194943023901,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,25-<30,22023.285714285714,4462.7752404860885,4710.230503874795,247.45526338870695,0.128923050495089,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,2237.285714285714,411.2182645319499,387.37816006693225,-23.840104465017703,-0.0124205844307449,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,2435.1457142857143,472.9265882507063,484.052692670596,11.126104419889714,0.0057966490681827,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,2633.005714285714,517.8001475234742,485.1119606976397,-32.688186825834464,-0.0170303945166853,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,2830.865714285714,596.0498717118674,518.8785298930721,-77.17134181879521,-0.0402059130278024,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,3028.7257142857143,596.0498717118674,555.6527556434183,-40.39711606844901,-0.0210467110839651,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,3226.5857142857144,628.3873832277737,558.2525083669447,-70.13487486082909,-0.03653994620816,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,3424.4457142857145,628.3873832277737,558.2525083669447,-70.13487486082909,-0.03653994620816,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,3622.305714285714,759.043835627721,793.319744005771,34.27590837804996,0.017857590119823,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,3820.1657142857143,841.4530896368221,793.319744005771,-48.13334563105116,-0.025077250991998,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,4018.0257142857145,863.0706844764013,864.1331699742158,1.062485497814464,0.0005535500421741,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,4215.885714285714,867.6071583232314,864.1331699742158,-3.473988349015599,-0.0018099319012501,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,4413.745714285715,954.936160308509,915.0567020399864,-39.87945826852251,-0.0207770137586176,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,4611.605714285714,978.1660369890976,964.3243750585838,-13.841661930513965,-0.0072114420019446,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,4809.465714285714,1016.2796782590414,977.8129765168412,-38.46670174220026,-0.0200409741267016,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,5007.325714285715,1055.9444298965898,989.2743076701322,-66.67012222645758,-0.0347348260716268,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,5205.185714285714,1121.990117841198,989.2743076701322,-132.71581017106587,-0.0691443247634789,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,5403.045714285714,1121.990117841198,989.2743076701322,-132.71581017106587,-0.0691443247634789,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,5600.905714285715,1205.054743492489,1103.0682941202497,-101.98644937223936,-0.0531344695690643,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,5798.765714285715,1327.5064447319542,1153.5676098297854,-173.93883490216876,-0.0906213304500382,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,5996.625714285714,1327.5064447319542,1199.3867073207869,-128.1197374111673,-0.0667497920613285,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,6194.4857142857145,1327.5064447319542,1244.368763143653,-83.13768158830112,-0.0433143485197022,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,6392.345714285715,1389.5465580684197,1244.368763143653,-145.17779492476666,-0.0756369613219774,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,6590.205714285714,1456.1749918130383,1310.1732242030032,-146.00176761003513,-0.0760662472892861,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,6788.065714285714,1456.1749918130383,1310.1732242030032,-146.00176761003513,-0.0760662472892861,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,6985.925714285715,1600.830793567052,1489.7333237641735,-111.09746980287832,-0.0578812691762157,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,7183.785714285714,1600.830793567052,1489.7333237641735,-111.09746980287832,-0.0578812691762157,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,7381.645714285714,1600.830793567052,1565.6400503128264,-35.19074325422571,-0.0183342148693665,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,7579.505714285715,1672.2864677282262,1565.6400503128264,-106.6464174153998,-0.0555622914189886,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,7777.365714285714,1698.7290306927753,1590.1790920360756,-108.54993865669962,-0.0565540172030754,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,7975.225714285714,1698.7290306927753,1590.1790920360756,-108.54993865669962,-0.0565540172030754,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,8173.085714285715,1919.794892871785,1590.1790920360756,-329.615800835709,-0.1717283114256063,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,8370.945714285715,1967.7650365338293,1850.221350066935,-117.54368646689431,-0.0612397183160579,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,8568.805714285714,1998.712387175786,1850.221350066935,-148.49103710885106,-0.077363145212963,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,8766.665714285715,2020.417022251699,1850.221350066935,-170.1956721847641,-0.0886711599447972,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,8964.525714285715,2099.8840996091117,1937.776584447744,-162.10751516136747,-0.0844572674534437,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,9162.385714285714,2174.5448078462573,2118.1054532659896,-56.43935458026772,-0.0294046433315596,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,9360.245714285717,2218.0119136766216,2118.1054532659896,-99.906460410632,-0.0520508049168993,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,9558.105714285715,2218.0119136766216,2118.1054532659896,-99.906460410632,-0.0520508049168993,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,9755.965714285714,2218.0119136766216,2118.1054532659896,-99.906460410632,-0.0520508049168993,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,9953.825714285716,2318.259972092719,2118.1054532659896,-200.1545188267296,-0.1042795808185518,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,10151.685714285715,2318.259972092719,2118.1054532659896,-200.1545188267296,-0.1042795808185518,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,10349.545714285714,2393.4607587668456,2156.123039154213,-237.33771961263255,-0.1236518568689499,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,10547.405714285716,2393.4607587668456,2259.4134278096917,-134.04733095715392,-0.0698380409495454,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,10745.265714285715,2393.4607587668456,2259.4134278096917,-134.04733095715392,-0.0698380409495454,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,10943.125714285714,2507.401932962807,2339.3599372249982,-168.04199573780895,-0.0875491044527516,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,11140.985714285714,2577.976279762871,2339.3599372249982,-238.6163425378727,-0.1243180135135794,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,11338.845714285717,2664.546633808846,2446.6045456700804,-217.94208813876548,-0.1135468223603018,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,11536.705714285714,2664.546633808846,2446.6045456700804,-217.94208813876548,-0.1135468223603018,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,11734.565714285714,2664.546633808846,2548.787858482999,-115.75877532584671,-0.060309787846949,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,11932.425714285717,2821.4630710319416,2548.787858482999,-272.67521254894245,-0.142062527645596,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,12130.285714285714,2821.4630710319416,2548.787858482999,-272.67521254894245,-0.142062527645596,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,12328.145714285714,2821.4630710319416,2548.787858482999,-272.67521254894245,-0.142062527645596,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,12526.005714285717,2821.4630710319416,2548.787858482999,-272.67521254894245,-0.142062527645596,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,12723.865714285714,2831.045961764278,2761.67430523893,-69.37165652534759,-0.0361423129767767,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,12921.725714285714,2952.701761768192,2761.67430523893,-191.02745652926112,-0.0995244234727976,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,13119.585714285717,2952.701761768192,2914.668762579997,-38.032999188194935,-0.019815017097119,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,13317.445714285714,2952.701761768192,2965.4063250945424,12.70456332635058,0.0066190188756191,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,13515.305714285714,2952.701761768192,2965.4063250945424,12.70456332635058,0.0066190188756191,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,13713.165714285717,3188.2076308919663,2965.4063250945424,-222.801305797424,-0.1160784523405855,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,13911.025714285715,3188.2076308919663,2965.4063250945424,-222.801305797424,-0.1160784523405855,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,14108.885714285714,3238.3519906896813,2965.4063250945424,-272.94566559513896,-0.1422034324348249,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,14306.745714285717,3259.86776416297,2965.4063250945424,-294.4614390684278,-0.1534130511430778,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,14504.605714285715,3259.86776416297,2965.4063250945424,-294.4614390684278,-0.1534130511430778,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,14702.465714285714,3381.744690368582,3166.590177675108,-215.1545126934734,-0.1120945084148605,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,14900.325714285716,3381.744690368582,3174.430039805383,-207.31465056319848,-0.108009976417219,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,15098.185714285715,3381.744690368582,3181.7753600063597,-199.96933036222163,-0.1041830984829817,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,15296.045714285714,3551.8003404263054,3360.772423810932,-191.0279166153732,-0.0995246631755392,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,15493.905714285716,3572.4450060987783,3360.772423810932,-211.67258228784613,-0.1102804387387594,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,15691.765714285715,3572.4450060987783,3360.772423810932,-211.67258228784613,-0.1102804387387594,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,15889.625714285714,3572.4450060987783,3360.772423810932,-211.67258228784613,-0.1102804387387594,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,16087.485714285714,3589.458958762516,3360.772423810932,-228.68653495158375,-0.1191446295761251,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,16285.345714285717,3589.458958762516,3360.772423810932,-228.68653495158375,-0.1191446295761251,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,16483.205714285716,3589.458958762516,3360.772423810932,-228.68653495158375,-0.1191446295761251,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,16681.065714285716,3589.458958762516,3360.772423810932,-228.68653495158375,-0.1191446295761251,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,16878.925714285717,3589.458958762516,3360.772423810932,-228.68653495158375,-0.1191446295761251,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,17076.785714285717,3589.458958762516,3360.772423810932,-228.68653495158375,-0.1191446295761251,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,17274.645714285714,3781.589094313471,3530.0772696181407,-251.51182469533023,-0.1310365002193274,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,17472.505714285715,3781.589094313471,3530.0772696181407,-251.51182469533023,-0.1310365002193274,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,17670.365714285716,3781.589094313471,3530.0772696181407,-251.51182469533023,-0.1310365002193274,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,17868.225714285716,4168.7698627716145,3530.0772696181407,-638.6925931534738,-0.332755894178012,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,18066.085714285717,4168.7698627716145,3572.197588747684,-596.5722740239303,-0.3108114022498794,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,18263.945714285717,4168.7698627716145,3703.573339511154,-465.1965232604607,-0.2423652422548765,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,18461.80571428571,4168.7698627716145,3708.374042905181,-460.3958198664336,-0.2398640979364875,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,18659.665714285715,4168.7698627716145,3708.374042905181,-460.3958198664336,-0.2398640979364875,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,18857.525714285715,4168.7698627716145,3708.374042905181,-460.3958198664336,-0.2398640979364875,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,19055.385714285716,4168.7698627716145,3708.374042905181,-460.3958198664336,-0.2398640979364875,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,19253.245714285717,4168.7698627716145,3708.374042905181,-460.3958198664336,-0.2398640979364875,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,19451.105714285713,4168.7698627716145,4031.381673287404,-137.38818948421022,-0.0715786128278006,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,19648.96571428571,4204.975440402279,4031.381673287404,-173.59376711487448,-0.0904415517249614,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,19846.825714285715,4204.975440402279,4031.381673287404,-173.59376711487448,-0.0904415517249614,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,20044.685714285715,4204.975440402279,4031.381673287404,-173.59376711487448,-0.0904415517249614,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,20242.545714285716,4204.975440402279,4031.381673287404,-173.59376711487448,-0.0904415517249614,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,20440.405714285716,4204.975440402279,4031.381673287404,-173.59376711487448,-0.0904415517249614,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,20638.265714285713,4304.369166359923,4111.052881909962,-193.31628444996113,-0.1007168922590907,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,20836.12571428571,4304.369166359923,4111.052881909962,-193.31628444996113,-0.1007168922590907,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,21033.98571428571,4462.7752404860885,4363.297387796798,-99.47785268929056,-0.0518275022716276,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,21231.845714285715,4462.7752404860885,4363.297387796798,-99.47785268929056,-0.0518275022716276,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,21429.705714285716,4462.7752404860885,4529.846269643118,67.07102915702944,0.0349436967327158,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,21627.565714285716,4462.7752404860885,4529.846269643118,67.07102915702944,0.0349436967327158,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,21825.425714285717,4462.7752404860885,4529.846269643118,67.07102915702944,0.0349436967327158,1919.4027944454592
daily_steps,scrf,adept,isotonic,bmi_group,>=30,22023.285714285714,4462.7752404860885,4529.846269643118,67.07102915702944,0.0349436967327158,1919.4027944454592
daily_steps,scrf,oak,isotonic,age_group,20-39,2237.285714285714,3173.7360298353246,3503.1893035937787,329.4532737584541,0.0478329605015483,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,2435.1457142857143,3375.898015873018,3721.3470816496815,345.44906577666416,0.0501553720504437,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,2633.005714285714,3562.3743452380963,3962.996926401019,400.6225811629224,0.0581659544073742,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,2830.865714285714,3942.752145061729,4203.274238095239,260.52209303350946,0.037824917760535,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,3028.7257142857143,3942.752145061729,4357.896880952381,415.1447358906521,0.0602744101697478,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,3226.5857142857144,4303.668047619049,4357.896880952381,54.22883333333266,0.0078734250028431,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,3424.4457142857145,4411.778986972149,4357.896880952381,-53.88210601976789,-0.0078230840433943,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,3622.305714285714,4479.98480749747,4460.62896825397,-19.35583924349976,-0.002810253130729,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,3820.1657142857143,5011.951978021979,5352.503918650795,340.5519406288158,0.0494443638061004,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,4018.0257142857145,5169.3379599567115,5352.503918650795,183.1659586940832,0.0265936652184124,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,4215.885714285714,5193.324646258505,5352.503918650795,159.17927239228993,0.0231110644679402,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,4413.745714285715,5369.488082922824,5352.503918650795,-16.984164272029375,-0.0024659122354674,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,4611.605714285714,5580.977426303856,5899.579458333335,318.60203202947923,0.0462574805826711,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,4809.465714285714,5755.601046401516,5899.579458333335,143.9784119318192,0.0209040681625147,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,5007.325714285715,5755.601046401516,5924.066294642859,168.46524824134303,0.0244592851456068,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,5205.185714285714,5915.18086309524,6224.869455782314,309.68859268707365,0.0449633480729701,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,5403.045714285714,6263.2830484216165,6532.182886904764,268.8998384831475,0.0390412734598211,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,5600.905714285715,6289.022983193278,6719.307394957985,430.2844117647064,0.0624725231519877,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,5798.765714285715,6485.096373343154,6830.200091575092,345.10371823193873,0.0501052314181237,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,5996.625714285714,6909.600926573427,7272.701785714288,363.1008591408609,0.0527182166236324,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,6194.4857142857145,7213.792089285713,7272.701785714288,58.90969642857544,0.0085530343962895,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,6392.345714285715,7391.87221957672,7735.965147476904,344.0929279001839,0.0499584758753342,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,6590.205714285714,7498.935037001289,7735.965147476904,237.0301104756154,0.0344141425055935,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,6788.065714285714,7591.956925170069,7735.965147476904,144.0082223068357,0.0209083962982605,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,6985.925714285715,7788.331243455498,7740.745161904763,-47.58608155073489,-0.0069089711365521,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,7183.785714285714,7788.331243455498,8134.724960317462,346.3937168619641,0.0502925249083753,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,7381.645714285714,8248.422850958568,8573.89543154762,325.4725805890521,0.0472550080138751,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,7579.505714285715,8364.555127801123,8573.89543154762,209.34030374649777,0.0303938897502954,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,7777.365714285714,8500.755544936286,8905.482748917751,404.7272039814652,0.0587619001052672,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,7975.225714285714,8800.221435714288,8996.487922077924,196.26648636363643,0.0284957165030101,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,8173.085714285715,8818.795385610767,8996.487922077924,177.69253646715697,0.0257989850314406,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,8370.945714285715,9200.254476861168,9214.232604166667,13.978127305499584,0.0020294690159302,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,8568.805714285714,9200.254476861168,9269.043390873016,68.78891401184956,0.0099873871925328,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,8766.665714285715,9336.1659085213,9269.043390873016,-67.12251764828397,-0.009745444927006,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,8964.525714285715,9759.59763908534,9739.181287202384,-20.416351882957315,-0.0029642278009937,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,9162.385714285714,9974.398291125544,10093.796410934743,119.3981198092024,0.0173352824321302,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,9360.245714285717,9976.157819548876,10202.312520525456,226.15470097658,0.0328351536946129,6887.578571428576
daily_steps,scrf,oak,isotonic,age_group,20-39,9558.105714285715,10202.465546613012,10242.900574229694,40.4350276166806,0.0058707174368094,6887.578571428576
